probe	geneid
2982838	4018
2982848	4018
2982856	4018
2982874	4018
2982878	4018
2982882	4018
2982803	4018
2982805	4018
2982811	4018
2982815	4018
2982821	4018
2982834	4018
2982840	4018
2982850	4018
2982858	4018
2982876	4018
2657521	4026
2657523	4026
2657525	4026
2657527	4026
2657250	4026
3835777	4059
2860178	4064
3852022	4066
3509411	4081
2906872	4188
2909263	4224
3172533	4224
3207024	4224
3571727	4329
2702023	4361
2702025	4361
3387033	4361
3184710	4593
3424174	4617
2363128	4807
2363389	4817
3868998	4818
2652064	5010
2652027	5010
3809904	5205
3809826	5205
2918388	5454
3089401	5533
3577078	5641
3516528	5641
3378818	5790
3377016	5837
2685374	5928
2849602	5928
2328990	5928
2849592	5928
2685377	5928
2958810	5928
2958982	5928
2728408	5978
3423797	5978
3079756	6009
4037903	6009
3527662	6039
3865422	6253
2435410	6282
2435981	6283
3718191	6355
3819374	6370
3099750	6386
2403740	6429
3836946	6510
3866276	6510
3996654	6535
2696113	6578
3023350	6608
3642946	6650
4024310	6658
3996945	6845
4032755	6845
2740312	6875
3782644	6875
3063727	6878
2878622	6879
2951300	6882
4054117	6884
2461473	6894
3140833	6921
3962338	6942
2749011	6999
3696571	7014
3454680	7024
2820394	7026
3147508	7071
2797598	7071
3802392	7353
3802382	7353
3952718	7353
3584096	7681
2423017	7813
2562867	7844
2868904	7903
2871176	7905
2977949	7957
3092605	7993
3157100	8000
3119200	8000
3975987	8241
2664332	8292
2918764	9013
2469094	9014
4042666	9015
4042683	9015
4044970	9015
2457530	9015
4045166	9015
4045280	9015
2603320	9290
2368180	9293
2375916	9580
2708287	10057
2599993	10058
3329685	10062
3488592	10063
2690979	10063
3633148	10066
2437307	10067
2729299	10072
3209839	10072
3633522	10073
3715874	26284
2327817	10076
3317338	10078
3629475	10081
3496637	10082
3976930	10084
2865390	10085
2862950	10087
3377737	10089
2930418	10090
3852743	10755
2917725	10092
2447454	10092
2896423	10094
3888198	10094
3014714	10095
2778856	10098
3634071	10099
2429371	10100
2334602	10103
3253880	10105
2947091	10106
3618726	10106
2947087	10106
3018960	10106
3325907	10114
2566021	10120
2499872	10121
3304406	10121
2604390	10123
3248281	10124
3618736	10125
3960875	10126
3645779	10127
2540317	10130
3658599	10135
3066818	10135
3285326	10135
3762473	10140
2716789	10141
3012381	10142
3669634	10143
2887389	10146
2835960	10146
2577810	10146
3817380	10148
2523689	10152
2548459	10153
3426502	10154
3844238	10155
3070183	10157
2411173	10158
3974556	10159
2373558	10159
3497881	10160
3513514	10161
3442427	10162
2514304	10170
3160773	10171
3872560	10172
3089469	10174
3565303	10175
2622359	10180
2622433	10180
2622469	10181
2863885	10184
3510450	10186
2712417	10188
3009190	10189
4041422	10189
3774331	10189
2566740	10190
3794056	10194
2708407	10195
3323443	10196
2488078	10199
3701837	10200
2673136	10201
2591367	10203
4011810	10204
3532556	10204
3665857	10204
3484005	10208
2539727	10209
3721400	10209
2948587	10211
3852691	10212
3918369	10215
2372103	10216
3483885	7001
3851776	7001
3404030	10219
3416943	10220
2548500	23683
2442493	10223
3847005	10226
2955691	10231
3643396	10232
3017030	10234
3761959	10237
3730731	10238
3638660	10239
3510925	10240
3725392	10241
2653673	10242
3189080	10244
2946146	10246
3145980	10247
3015769	10248
4023614	10250
2325526	10250
3996915	10251
4032725	10251
2742224	10252
3519309	10253
2581430	10254
3521174	10257
2877861	9963
2434159	10262
3378934	10263
3661559	10265
3722039	10266
2534509	10267
3000276	10268
2331822	10269
3853299	10270
2831567	5813
3815097	10272
3643297	10273
3557408	10278
2899808	10279
3204243	10280
3931625	10281
3061651	10282
2812120	10283
3480657	10284
3306516	10285
3870733	10288
2618598	10289
2528504	10290
3957260	10291
2674808	10293
3659051	10294
3690084	10294
3815888	10297
2801608	10299
3662924	10300
3723378	752
3168409	881
2439138	922
3479355	2802
2940674	3417
2940676	3417
2597010	3417
2410407	3652
2702283	4076
3326183	4076
4039545	4077
2746119	4086
3806905	4087
3806913	4087
3598959	4088
3807261	4092
2941632	4117
2971801	4121
2779897	4126
2814756	4131
3426020	4144
2491615	4144
2688876	4144
3426025	4144
3810749	4160
3780334	4161
3097152	4173
2577896	4175
2485176	4190
3009299	4191
2438207	4209
2810330	4214
2982955	4216
2934801	4216
2975867	4217
3039485	4223
3783788	4225
3621692	4236
3533499	4253
2902348	4277
3505449	4285
3847703	4298
2734784	4299
3102021	4302
3719883	4302
3980745	4303
3939470	4320
3143654	4325
3143660	4325
2953139	4337
3659414	4337
3662190	4490
3692999	4495
3662247	4501
2729816	4502
2729852	4502
3662093	4504
2407405	4520
4041694	4520
4041698	4520
4041679	4520
4043922	4520
3540007	4522
4010272	4522
2396817	4524
3344608	4544
3358618	4588
3263624	4601
3744463	4628
4025897	4664
2520225	4664
4025901	4664
3417809	4665
3819543	4670
3245027	5540
4037988	5540
2361731	5546
3913926	5753
3506431	6049
2436088	6273
4045626	6273
2717078	6286
3418492	6302
3567333	6495
2806517	6502
3952543	6576
3888522	6615
3501999	6656
3026495	6718
2887048	6793
3739162	6904
3729834	6909
3379045	347853
2434892	6944
2600068	7277
3494102	7347
3946088	7386
3946090	7386
3857691	7386
3946092	7386
2716953	7466
3349719	7704
2623139	7873
3609002	8128
3609004	8128
3608952	8128
3818376	8192
3222836	6134
2526657	6134
2839735	6134
3851537	6134
3996306	6134
4027345	8270
2326640	8289
2968803	8763
2634751	8842
3337390	10312
3573229	8846
3235461	8872
2994342	8887
2694675	8971
3349660	9177
3571542	9240
3924573	5116
3529467	9362
3787855	9388
3580498	9578
3909035	9825
3730322	9902
3653786	9951
3652749	9956
3976848	10013
3909642	10079
3630178	10302
3630156	10302
3931329	10311
2746104	10313
2597409	10314
2603544	10316
2881672	10318
3191805	10319
3001479	10320
2956563	10321
2514413	10324
2334374	10327
3703164	10328
2766253	10333
2766256	10333
2766258	10333
2766260	10333
2766262	10333
2633773	10342
3963990	10343
3057505	10344
2972411	10345
3318443	10346
3015603	3268
3293998	10367
3959787	10369
2976768	10370
3059464	10371
3344232	10376
3453732	10376
2554518	3550
2831932	3550
3529699	10379
3529701	10379
2456805	10380
3989634	10382
4001369	10389
2351632	10390
3044072	10392
3373795	10394
2767378	10396
3883921	10398
2356300	10401
2633256	10402
3776139	10403
3886938	10406
3321361	10418
3687698	10421
3071384	10421
4007539	10449
3807569	10449
2331602	10450
2426385	10451
3945815	10454
2360158	10456
2950277	3108
3455728	3848
3608466	4122
3333116	747
3929664	757
2352228	829
3020444	830
3638240	830
3638242	830
3774883	924
3332247	932
2523801	940
3695199	1783
2326774	2810
3445028	2842
2809810	3001
2592559	3337
2592586	3337
2592590	3337
2592594	3337
3852783	3337
2453881	3664
3719980	3927
3861557	3960
4007865	4007
3728637	4025
3408505	4033
2644155	4690
3625539	4734
3557986	4738
2344450	4738
3323556	4745
3128271	4747
3755790	4761
2876597	4762
2688277	4801
3468925	4801
3127978	4824
2776305	4825
3349858	4837
2396848	4878
2750198	4889
3354227	4900
3557756	4901
3867660	4909
3867613	4909
3867654	4909
3177111	4915
3644840	4917
3424898	4922
3838019	4924
3380901	4926
3432467	4940
3341213	4975
2970328	5036
3876793	5036
4020071	5036
3417309	5036
3879699	5075
3071304	5078
3532793	5083
3189311	5090
2487639	5093
3087813	5108
3921599	5121
3976124	5127
3258671	5146
3406229	5149
3087703	5157
2926017	5167
2925953	5167
3150579	5168
3872053	5178
2377094	5208
3052746	5260
3051907	5260
3052295	5260
3004076	5260
3278198	5264
3549708	5267
2704114	5276
2653840	5290
3935881	5290
2697564	5291
3981371	5303
3740304	5306
2521574	5334
3091699	5368
3265918	5407
3479181	5426
2655773	5437
3390860	5450
2497812	5455
3467095	5470
2773823	5470
3970714	5475
3912137	5509
3805310	5525
3334749	5526
2907538	5528
3051985	5529
3567984	5529
2361183	5529
3836760	5536
3444366	5554
2337740	5563
2337742	5563
2337716	5563
3434142	5564
2624291	5580
3538893	5583
2345617	5586
2775214	5593
3497270	5611
2889382	5626
3413852	5630
3984515	5885
3984532	5885
3149843	5885
3228463	5900
3335089	5977
2974130	5977
3098570	6101
3867965	6237
2359722	6271
3935486	6285
3718177	6354
3204285	6363
3975685	6431
2544238	50618
3355145	6484
3995975	6748
3146103	6788
3886704	6789
3094778	6867
3361021	6881
3167994	7016
2591482	7035
2591421	7035
3394412	7070
2927506	7128
3553531	7127
3365437	7251
3145564	7381
2949380	7407
2900299	7745
2900372	7746
2560122	7841
2818203	7979
7385696	7979
3630912	8125
4009238	8243
4004853	8406
2809579	8988
2669184	9209
3476457	9612
3436386	9612
3419147	9958
2326327	10256
2714230	10336
2803329	10409
3687260	10423
2785114	10424
2621827	10425
3783115	10425
3501612	10426
3526151	10426
2739079	10427
2901613	5901
3438027	5901
3289031	100287932
3336378	10432
3336402	10432
3576749	10516
2782025	10434
3135567	10434
2912967	10434
3403140	10436
3824874	10437
2374956	10440
3226661	10444
3453882	10445
2452187	10446
3817040	10362
2714955	10460
2500550	10461
2725381	10463
3493448	10464
2332711	10465
3067080	10466
3016211	10467
2809399	10468
3848651	10469
2899506	10473
2899022	10475
3621111	10476
3770563	10476
3961622	10478
3325680	10480
3761534	10481
3761538	10481
3878467	10483
3561952	10484
2896888	10486
3286366	10487
3286368	10487
3286370	10487
2331727	10487
2630477	10487
3168102	10488
2410574	10489
3541428	10490
2633571	10490
2753933	10490
2616166	10491
3758291	10493
2607262	10494
3167731	10497
4051258	10507
3058759	10512
3765299	10513
3746839	374286
3746322	374286
3634509	10518
3638819	10519
3843419	10520
3960629	10521
3394123	10525
3449304	10526
2454249	10527
2454239	10527
2454253	10527
2454263	10527
2454271	10527
2454275	10527
3505633	10527
4008539	10527
3280573	10529
2610732	10533
3335327	10534
3821908	10535
2947877	10537
3544605	10538
3458614	10540
3633335	10541
3633340	10541
3181417	10541
2427500	10542
3883207	10544
3557898	10548
3971768	10549
2844077	10550
2628682	10550
3039791	10551
3840543	10552
3014671	10552
3230282	10555
2911843	10558
3663616	10558
3663619	10558
2359227	10558
3176764	10558
3494690	10558
2945408	10558
3091221	10558
3214582	10558
2916345	10559
2343511	10561
3490892	10562
2732508	10563
3888055	10564
3139035	10565
3441280	10566
3863323	10567
2884658	10569
3271910	10570
3554396	10572
3675101	10573
2555630	10575
3421630	10576
3003276	10581
3505781	143
3113133	10584
2747314	10586
3952880	10587
3635125	10588
3335736	10589
3740479	10594
3917155	10600
2548617	10602
2855679	10605
3713458	10605
3644249	10607
2757751	10608
3757376	10609
3771675	10610
2736322	10611
3360901	10612
3303255	10613
3723348	10614
3750785	10615
2491508	10618
2562198	10618
3601675	10620
2344020	10620
2344037	10620
2819747	10622
3787648	10622
2448073	10625
3776427	10627
2356115	10628
3333647	10629
2321182	10630
3510066	10631
2763866	10632
3941958	10634
2843091	10636
3420854	8445
3948640	2192
2427342	257
3863298	2077
3863547	2077
3752258	2124
2350861	2773
2350840	2773
3960174	3957
3394264	4162
2908140	5429
2908142	5429
2908100	5429
3833291	5704
3270270	5791
3835645	5817
2645579	5922
3835966	5971
2947572	5987
3365318	6291
2350551	6301
2608419	6419
2409104	6513
3981959	6567
2981874	6993
4004819	6990
4007734	7030
2528144	7475
3910260	7764
2757319	7884
3061621	7980
2794454	8001
3421523	8089
3855011	8178
2344984	9635
3597603	9960
3653266	10368
3139722	10499
2892715	10539
3271018	10539
3537546	10640
3566302	10640
3566304	10640
2729212	10640
2675268	10641
3725548	10642
3725550	10642
3725517	10642
2984845	10643
3146366	10644
2356658	10644
2708922	10644
3412071	10644
3474885	10645
3333425	10647
2999816	10652
2436920	10654
3159754	10655
3117384	10656
2328465	10657
3303774	10660
3851840	10661
2620773	10663
3665603	10664
3812385	10666
2893130	10667
3536396	10668
2545478	10669
3164181	10670
3092325	10671
3767339	10672
3500787	10673
2672821	10675
3458857	10677
2484841	10678
3976670	10682
2657808	10686
2917868	10690
2917870	10690
2917872	10690
2917825	10690
2327603	10691
2739267	10692
3753288	10693
2433262	10694
2433270	10694
2433272	10694
3928070	10694
2907459	10695
2768197	10699
2498951	27233
2437273	10712
2491702	10713
3340269	10714
2512752	10716
2428855	10717
3401655	3312
4018704	3312
4020001	3312
2644385	3312
2989985	3312
3395416	3312
2845699	10723
2326799	10726
2793345	10728
2473540	10728
2421919	10728
3458057	10728
3913483	10732
3899551	10741
2723924	10744
2428699	10745
2574798	10746
2396415	10747
3742529	10749
3799244	10749
3707431	10749
2607568	10752
2385012	10753
2438411	10763
2975287	10767
2351121	10768
2858023	10769
2354634	26227
3231389	10771
2710388	10772
3224437	10773
3828032	10775
3624697	10776
3835490	10780
3835467	10780
3849688	10781
2816298	10788
2491676	10791
3843156	10794
2654011	10797
3373281	10798
2939814	10799
4013460	10800
3735847	10801
2388525	10806
3508330	10808
3381317	10809
3482572	10810
4050590	10811
3179706	65268
3990566	10813
2842249	10814
2842251	10814
2842253	10814
2842255	10814
2842194	10814
2842247	10814
2756630	10815
3907311	10816
2953777	10817
3421579	10818
3340410	10825
3935192	10841
2995811	10842
3315114	10844
3629494	10845
3865344	10848
2775994	10855
3838118	10856
3988740	10857
2335339	10858
3551432	10858
3841574	10859
2915133	7162
2413115	6512
2907887	10864
2902326	10866
3401325	10867
3401381	10867
3401391	10867
3401393	10867
3401395	10867
3401397	10867
3191176	10868
2673998	10869
2770039	10874
3057955	10875
3527641	10876
3219543	10880
3184204	10881
3759493	10882
3883236	10893
3362826	10894
3014764	10898
2353881	10905
3814734	10907
2951087	11165
3490741	10910
3178679	10912
2834093	10915
2952679	2739
2949524	10919
2628553	10920
2718684	10921
2718686	10921
2718688	10921
3079336	10922
3678221	10923
2805581	10923
2923939	10924
3633347	4123
3011454	10926
3291987	10926
3178416	10927
3252170	132
2628785	4286
3332663	923
2789266	987
2851274	1008
3836266	2354
3984655	2491
3479823	2491
2977265	3097
3042756	3199
2528426	3300
4053074	3802
3944147	4174
3456840	5502
3976519	5935
3300749	5950
2750594	6307
2740407	6307
3133345	6575
3666601	6645
3228621	6838
4051921	6838
3066751	6856
2617134	6917
3135524	6917
3317117	7140
3339482	7307
3588376	7307
3351688	7379
3752149	7531
2578533	7531
2404158	7805
2375664	7832
2675088	7866
3087167	7991
3937847	8216
2345286	8543
2502686	8685
2821720	8886
3257639	8886
2502300	8886
3356232	8886
3912215	8886
2995476	11185
2948239	10107
3335070	10435
2949971	10665
3334831	7542
2354082	10885
3790259	10892
2428674	10928
2654241	10928
3778410	10928
2496238	10928
2906591	10930
2830465	9499
3364083	10933
3309383	10935
2553280	51130
3377226	10938
3133565	10939
3799415	10939
2772375	10941
3645338	10942
3968833	10943
3867092	10945
2407439	10946
3895494	10946
3395672	10946
4044002	10946
3720379	10948
3720343	10948
2877141	10949
4010448	10951
3181801	10952
3372539	10952
3907111	10953
2639225	10954
3418436	10956
2916716	10957
3435853	10959
2888698	10960
3909896	10961
3432225	10961
2358693	10962
4014300	10963
3334224	10963
4014308	10963
4014312	10963
2343504	10964
2343473	10964
3775211	10966
3104260	5569
3469687	10970
3308854	10971
3947808	10971
2966636	10973
3845352	10975
3331392	10978
3564919	10979
3015216	10980
2929699	10981
2774365	10983
3474256	10985
3138978	10987
3426917	10988
3934631	10989
2562685	10989
2622607	10991
3335907	10992
3472366	10993
3853063	10994
2334098	11004
3335719	11007
3642761	64714
3642763	64714
3642765	64714
3753174	11011
3753154	11011
3753166	11011
3753164	11011
3753168	11011
3753170	11011
3730240	11011
3037385	11014
3945314	11015
3456260	11016
2487527	11017
2724338	11019
3474228	11021
3778504	11031
3034987	11033
2523971	11034
3558226	11035
4007617	11040
3378228	11041
2896545	2766
3698256	463
2550522	678
3548346	801
3863214	1087
2596938	1421
2596948	1421
3882012	1789
2452859	1939
2366941	2328
2507928	3176
2507896	3176
3042881	3204
3416344	3225
2516953	3232
3631794	4649
3134034	5591
3863867	5669
3365601	84867
4041246	5831
2768032	5879
2817941	5924
3653317	5930
2437732	6016
2437734	6016
2437736	6016
3174967	6096
3975869	6102
2442008	6258
3352904	6309
3750939	6388
3697090	6483
3457336	6490
2902884	6499
2876011	6500
3919033	64968
3919036	64968
